,x,y,z,# of connected lines,0th line destination point,0line and 1line cos,1th line destination point
96,-50.77157670931449,-29.769564262767698,2652.189406094671,2,0,-0.9863191261642397,2
97,-52.95273116309934,-36.015437193708244,2650.533590002438,2,0,-0.9865923408502729,2
98,-53.483065105129924,-39.59378134950962,2649.2660630835953,2,0,-0.9859657066647337,2
99,-53.4692552912076,-40.956288491354314,2648.7911837180645,2,0,-0.9860701273115152,2
100,-53.238004469239826,-41.65505812069243,2648.3193070510274,2,0,-0.9860031995044504,2
101,-52.96710186034047,-42.56932250932519,2647.6297393213526,2,0,-0.9864009449021696,2
102,-53.08341257103801,-45.624806984535134,2645.96863989192,2,0,-0.9867233989330749,2
103,-54.14863187293542,-51.980800697616935,2643.8315634640626,2,0,-0.9866776126997943,2
104,-55.81814570669951,-59.260559170732,2642.234429753474,2,0,-0.9859495068914329,2
105,-57.0046227603941,-64.64982105044916,2641.443111994136,2,0,-0.9855582236318785,2
106,-58.05459969866111,-68.07325548477485,2641.4170356939794,2,0,-0.9856186293878212,2
107,-58.821885464722776,-70.46322993942901,2641.602724854302,2,0,-0.9857827560266916,2
108,-59.46843087461542,-72.30981522782784,2641.8850992938337,2,0,-0.9862124064896228,2
109,-60.12082685112105,-73.95967285532042,2641.991518315203,2,0,-0.9861200334841069,2
110,-61.03555366087018,-76.03886427420751,2642.167573248004,2,0,-0.986019048519712,2
111,-61.54673171904404,-77.80738165343313,2642.267753865603,2,0,-0.9862278724902224,2
112,-61.686093739520054,-78.85732592730169,2642.148726743794,2,0,-0.9861672588146181,2
113,-61.72785573055889,-80.60635637245522,2641.814280686279,2,0,-0.9859973203819106,2
114,-61.77736457744323,-83.66890314261362,2641.213951253291,2,0,-0.9861833607101829,2
115,-61.649750906750896,-86.95657630069654,2640.5005123992964,2,0,-0.9864389643534326,2
116,-61.13490011071297,-90.13340208852287,2639.4894044214075,2,0,-0.9865491854384145,2
117,-60.31144122055806,-93.08065738590258,2638.1848797027683,2,0,-0.9869602522974473,2
118,-59.14442837201142,-95.67128439341379,2636.656355384172,2,0,-0.987473723557306,2
119,-57.92440823922332,-97.89140987710684,2635.156622263882,2,0,-0.9878507046225542,2
120,-57.17746180912373,-99.61527047083172,2634.337462574146,2,0,-0.9884383926689296,2
121,-57.316356868515506,-100.59949170212045,2634.3493526708235,2,0,-0.9888151013494363,2
122,-57.848316543752574,-100.80429888375197,2634.6946479693715,2,0,-0.9891733194401984,2
123,-58.63276597993114,-100.42204573598791,2635.399197528411,2,0,-0.9894952540114901,2
124,-59.5591718549038,-99.63101418477835,2636.1729379343315,2,0,-0.9895693788340952,2
125,-60.25857623669101,-98.92122075158109,2636.781630481599,2,0,-0.9898898361005255,2
126,-61.08249283501396,-98.15879239508426,2637.3621055363988,2,0,-0.9894478581989478,2
127,-61.80457804631067,-97.45078171394265,2637.8968023334874,2,0,-0.9892009103922479,2
128,-62.47746494526668,-96.74404062702295,2638.6069231207434,2,0,-0.9893440857707819,2
129,-62.96059175811946,-95.96804956758997,2639.1158343147094,2,0,-0.9890662546579587,2
130,-63.55354342929064,-94.92583330342521,2639.6728312575096,2,0,-0.9894861932639266,2
131,-63.85125115235373,-93.73982472858762,2640.079669088826,2,0,-0.9891896076883995,2
132,-63.968714918313715,-92.4079126797143,2640.4439258245175,2,0,-0.9895068163527442,2
133,-63.99412722052388,-90.30933065812229,2641.0269425986953,2,0,-0.9904162425382003,2
134,-63.75452786572559,-87.68815702216169,2641.6936565618607,2,0,-0.9910254830650392,2
135,-63.55286576464718,-85.23386265935989,2642.486827834687,2,0,-0.9921959044593439,2
136,-63.283607101268935,-83.26931916203063,2643.068307943702,2,0,-0.9924968857441155,2
137,-63.10635014917113,-82.00240649437173,2643.399410660545,2,0,-0.9931024735674164,2
138,-62.910789165165575,-81.12602692198668,2643.7690372701873,2,0,-0.9938249585350593,2
139,-62.420331922078525,-80.43664735462272,2643.816573366983,2,0,-0.9946029298438223,2
140,-61.674586415118036,-79.54530373004037,2643.694225667614,2,0,-0.9956081325240832,2
141,-60.55162561854761,-78.00579201594255,2643.845575414343,2,0,-0.9970073373298292,2
142,-59.62211138424954,-75.85173627045265,2644.523003291088,2,0,-0.9982971178521832,2
143,-58.93928019774392,-73.53521327926761,2645.534769409414,2,0,-0.998791493506528,2
144,-58.3500415216465,-71.70261926927266,2646.466578858753,2,0,-0.9989583011500944,2
145,-57.73576959122307,-70.63597675972808,2646.9378122872763,2,0,-0.9988880298806843,2
146,-57.05833589885123,-70.20573553217045,2647.1513512389597,2,0,-0.9987202592025034,2
147,-56.16340012543345,-69.87444641172306,2647.3677824527335,2,0,-0.9982798345031416,2
148,-54.976090498320445,-69.00539344383205,2647.861360666412,2,0,-0.9972258411817105,2
149,-53.53355784051178,-67.75007507651404,2648.5623098943647,2,0,-0.9953872033092701,2
150,-52.093252936461646,-66.53686755287646,2649.3209118888353,2,0,-0.9929583868915216,2
151,-50.887512259997976,-65.72349651049059,2649.9176975801192,2,0,-0.9903748092247198,2
152,-50.1368113389708,-65.28975842870645,2650.590325018905,2,0,-0.9877728328430955,2
153,-49.58561218800915,-65.1573958007644,2650.9764673461946,2,0,-0.9857653791221694,2
154,-48.89508328706987,-64.87450575940012,2651.747573627806,2,0,-0.9813373594112633,2
155,-47.46713738230365,-63.36241011288367,2653.648722494051,2,0,-0.9727924747647939,2
156,-45.67391503861788,-61.29526876704884,2655.7156926509792,2,0,-0.9618389345317849,2
157,-44.16631532380318,-59.703541742082756,2657.563623131971,2,0,-0.9481864843805706,2
158,-42.89446138343333,-58.69461767440185,2658.751115728446,2,0,-0.9362129048990867,2
159,-42.09211249698968,-57.98885113206134,2659.5933667897025,2,0,-0.9258608924241751,2
160,-41.59360771896585,-57.39126640916943,2660.3506233064777,2,0,-0.9201003566228733,2
161,-41.011465293888904,-56.75484724149929,2661.4763578680063,2,0,-0.9078946631178141,2
162,-39.46799103115197,-55.17730927077745,2663.630106656065,2,0,-0.8874215353140388,2
163,-37.730692975936044,-53.70342391435165,2665.81202362089,2,0,-0.8648366918046073,2
164,-36.333828331334715,-52.963274782845154,2667.3800522538554,2,0,-0.8417478673839713,2
165,-35.32196842893699,-52.91254647317752,2668.3969111109177,2,0,-0.8234170089211094,2
166,-34.8115391069737,-53.02973838012252,2669.0983673113224,2,0,-0.8093413939808337,2
167,-34.68173512837844,-53.36332127869066,2669.361119836719,2,0,-0.8029044862580403,2
168,-34.62155911076293,-53.67886609670236,2669.4163896293626,2,0,-0.7997885696751023,2
169,-34.33454739997077,-53.391906631427275,2669.938010162898,2,0,-0.7905581664578207,2
170,-33.768065833494774,-52.92239096090218,2670.7943685786154,2,0,-0.779117624896925,2
171,-33.29187526980867,-52.67622580183141,2671.5213353354766,2,0,-0.7645059685078646,2
172,-32.898728853922194,-52.598625912853855,2672.070779740667,2,0,-0.7556727562388363,2
173,-32.729206248128364,-52.61687354037509,2672.2939075650206,2,0,-0.7493016633146828,2
174,-32.28783737303306,-52.50314767589676,2672.70086837284,2,0,-0.7374635910813753,2
175,-31.202673168844754,-51.81054508656859,2674.173171279714,2,0,-0.7146136015027569,2
176,-29.88217978975571,-51.37677920645907,2675.480445987356,2,0,-0.685893975949403,2
177,-28.912164867213114,-51.43854020573864,2676.5311260515086,2,0,-0.6583401637042479,2
178,-28.397122128405428,-51.80476241191421,2677.226915106775,2,0,-0.6359968470972567,2
179,-28.112559714606476,-52.18108049466136,2677.5415134636437,2,0,-0.6235477129047048,2
180,-28.20978045246375,-52.52873243581239,2677.2974998357386,2,0,-0.6173943650750829,2
181,-28.6532885211859,-52.927287305768225,2677.1156152711633,2,0,-0.6155627338952167,2
182,-28.58792930358985,-52.70693446459398,2677.5330049261643,2,0,-0.6117304955644136,2
183,-28.344397508602285,-52.53054144213357,2678.101726024869,2,0,-0.607465513714028,2
184,-28.16169392242525,-52.616556062328335,2678.460031383491,2,0,-0.6007703552416928,2
185,-28.103055732739882,-52.570532365237966,2678.408789248516,2,0,-0.596038672849811,2
186,-28.28853105402968,-52.60654660947859,2678.069256688501,2,0,-0.598695654847905,2
187,-28.944753927982557,-52.75853093222239,2677.3776058483086,2,0,-0.6009739410767521,2
188,-29.229027483221092,-52.45722483146882,2677.1625881590303,2,0,-0.6031103635626627,2
189,-28.884526291229854,-51.69911084367679,2677.7883791311374,2,0,-0.5982016547833745,2
190,-28.144613652452666,-50.857213794224116,2678.8379485198807,2,0,-0.5867582636680652,2
191,-27.46644465590002,-50.602574117738435,2679.58911519923,2,0,-0.565130117966232,2
192,-26.934366734322424,-50.70504964423552,2680.072779249449,2,0,-0.5473055226144999,2
193,-26.72353287521157,-50.892772742549596,2680.2834009659873,2,0,-0.5380456852661125,2
194,-26.976982466191522,-51.250758824298025,2680.1088074740965,2,0,-0.5397139888332759,2
195,-27.7958738209189,-51.66642002616736,2679.3216911107806,2,0,-0.5505617886933357,2
196,-28.675594529335157,-51.95356078607501,2678.517405281008,2,0,-0.5690667856648365,2
197,-29.52400279142535,-52.12113212129173,2677.757848585436,2,0,-0.5848418743486118,2
198,-30.429403486892046,-52.214013900501556,2677.108441979554,2,0,-0.6018417057025717,2
199,-31.51317666569076,-52.41303202939259,2676.2740593638327,2,0,-0.623670881703687,2
200,-32.83273812179826,-52.68820518700827,2675.305802717105,2,0,-0.6541414998341988,2
201,-34.424631704108435,-53.053397763145256,2674.325129215318,2,0,-0.6853231631584382,2
202,-35.311865623171535,-53.18210678527452,2674.043986219479,2,0,-0.6991840633958263,2
203,-35.43452403730046,-52.502495891735904,2674.4080275631063,2,0,-0.705145853912328,2
204,-35.422510209454906,-51.89054742601904,2674.6815167388913,2,0,-0.7055739581699443,2
205,-35.62014216023384,-51.74211714814604,2675.056956276384,2,0,-0.7049496310208201,2
206,-35.82687597527158,-51.779155595446184,2675.0831960798737,2,0,-0.7065572604718928,2
207,-36.38596489790297,-51.75492810151803,2674.807812603528,2,0,-0.7147126597424698,2
208,-37.623402081249374,-51.24459126632407,2674.440290870514,2,0,-0.7332741704309206,2
209,-39.19671898832582,-50.66781435593867,2673.8118220383994,2,0,-0.7632437803554697,2
210,-40.96975618766144,-50.38108382296992,2672.9010457550953,2,0,-0.7942237666155924,2
211,-42.4747289128932,-50.31175893118708,2671.589755641845,2,0,-0.8222255003494053,2
212,-43.953872413478884,-50.357063032002436,2670.27158328103,2,0,-0.8489623650429781,2
213,-45.964838280625216,-50.665847980242134,2668.7485532865508,2,0,-0.8776100505379288,2
214,-48.71710229078794,-51.3532646506602,2667.1065772243287,2,0,-0.9066942703532956,2
215,-51.42124973212988,-52.36245581857587,2665.2809817176317,2,0,-0.9331465186840067,2
216,-53.813881939828796,-53.6106673982461,2663.694235054893,2,0,-0.9529878075438513,2
217,-55.844087938368645,-55.24020290678192,2662.176078981792,2,0,-0.9663354121498332,2
218,-57.71007187150388,-57.14087433538774,2660.940773812759,2,0,-0.9765497821042685,2
219,-59.511155095075196,-59.10102014898082,2659.947791807449,2,0,-0.9834067943811549,2
220,-61.175039199627314,-60.94067744870742,2659.141455492749,2,0,-0.9892813175814246,2
221,-62.56808785369835,-62.722204142654334,2658.3677751529895,2,0,-0.9929865079587624,2
222,-63.73407539637332,-64.33728028104885,2657.6764288226723,2,0,-0.9954660637338669,2
223,-64.9160005788342,-65.63593538887038,2657.2534160017203,2,0,-0.9969387963506333,2
224,-66.42021823902095,-67.15669661987899,2657.0450627671107,2,0,-0.9980640888285324,2
225,-68.06828440050683,-69.90006320039878,2656.621670099054,2,0,-0.9987162521300839,2
226,-69.54912595192437,-73.82246230375371,2655.7973079037706,2,0,-0.9988300806353319,2
227,-70.71787877952933,-77.52079520237652,2654.810630890807,2,0,-0.9982978477608052,2
228,-71.82782176168088,-80.35917983264517,2654.3897762497977,2,0,-0.9975240835013529,2
229,-72.98914613103793,-82.65379447931548,2654.415015034079,2,0,-0.9968218427351779,2
230,-73.97212536507716,-84.66297812624859,2654.3103145568016,2,0,-0.9955646007660712,2
231,-75.06520170789526,-86.52801963349314,2654.5088177689536,2,0,-0.9948967197438991,2
232,-76.0093548098119,-87.71683355649365,2654.7340310016502,2,0,-0.993785317922889,2
233,-76.8288978993595,-88.39834674231209,2655.0341203176686,2,0,-0.9937531680343772,2
234,-77.64161688735481,-88.35821885708688,2655.484805534204,2,0,-0.9936284240318324,2
235,-78.11533117110707,-87.77487640261238,2655.7338264891273,2,0,-0.9930559615878767,2
236,-78.55180011304762,-86.75958092990719,2656.0147878596476,2,0,-0.992587976527592,2
237,-79.15512793556884,-85.5951896459185,2656.6485920228483,2,0,-0.9928268768319591,2
238,-79.59682408597422,-84.46786570275546,2657.0959905242057,2,0,-0.9920788907902901,2
239,-79.99593307325107,-83.61910409388022,2657.230834799695,2,0,-0.9915063804786417,2
240,-80.23370522919014,-82.99941431519755,2657.157769214251,2,0,-0.9913303452706658,2
241,-80.55853865690985,-82.50350818579146,2657.1684706765436,2,0,-0.9920556433053666,2
242,-80.65248139460287,-82.03610419226868,2657.08913108634,2,0,-0.9920964952219324,2
243,-80.5589737807054,-81.76980426460003,2656.86109309644,2,0,-0.991725173062752,2
244,-80.28217458563589,-81.65335493765892,2656.351009353826,2,0,-0.9914113417695412,2
245,-79.84889235317344,-81.34972599576146,2655.90472987836,2,0,-0.9913188902777689,2
246,-79.22425088904335,-80.82869488559102,2655.352652473586,2,0,-0.9913426692577088,2
247,-78.40005121615248,-79.98607605993442,2654.416012373312,2,0,-0.9908820388841025,2
248,-77.23822799631498,-79.04841814603587,2653.11907946983,2,0,-0.9911073837413221,2
249,-75.47083593544238,-77.69723519899992,2651.2759482949627,2,0,-0.9910567518715602,2
250,-73.47015668613871,-76.12122750569053,2649.100405217801,2,0,-0.9909889163085065,2
251,-71.50232935032047,-74.35130214587184,2646.801957834093,2,0,-0.9909980728505898,2
252,-69.52036136903062,-72.87763080679444,2644.3281171811086,2,0,-0.9914620482786382,2
253,-67.56266238489887,-71.53952627212432,2641.5322882401792,2,0,-0.9912895606635952,2
254,-65.59501542311772,-70.56600480112218,2638.5731063925923,2,0,-0.9915041819106573,2
255,-63.58133780518389,-69.91428829449175,2635.488086764003,2,0,-0.9912590282802102,2
256,-61.61649247927209,-69.7884408715187,2632.5445722076483,2,0,-0.9917266387497363,2
257,-59.6721648125426,-69.83645014080938,2629.5896933970093,2,0,-0.9909269974505184,2
258,-57.87388111687298,-70.14005755085188,2626.8460104950427,2,0,-0.990862874032982,2
259,-56.17977403183994,-70.45987868603831,2624.187405651723,2,0,-0.9908600135653295,2
260,-54.630924173115524,-70.72045022604088,2621.8789599599218,2,0,-0.9910045647999426,2
261,-53.37811771155912,-70.96699589835185,2619.801544934853,2,0,-0.9906032573455825,2
262,-52.50384083488948,-71.29823118384195,2618.182505434785,2,0,-0.99091270736935,2
263,-51.759787984508165,-71.6983967484593,2616.8215568842347,2,0,-0.9909401191197101,2
264,-51.10408192685079,-72.0264151950122,2615.6068428531507,2,0,-0.9910215734177052,2
265,-50.53581268235003,-72.04924566250222,2614.583674185202,2,0,-0.9911259145380341,2
266,-49.879331358959824,-71.66092441037125,2613.601545771339,2,0,-0.9910631439954821,2
267,-49.492958711904286,-70.96976426137755,2612.9457704301344,2,0,-0.9910645646451617,2
268,-49.34542431116501,-70.17673898700463,2612.6461995345935,2,0,-0.990961434483602,2
269,-49.61590760549724,-69.66563773906991,2612.7263582403248,2,0,-0.9908966407522434,2
270,-50.31247232719368,-69.3050367973728,2613.168052495032,2,0,-0.990591642919913,2
271,-51.29039855660991,-69.00654189692953,2614.0624516065895,2,0,-0.9911189554271669,2
272,-52.24577081896777,-68.52761543234527,2614.898644171507,2,0,-0.9905582647848135,2
273,-53.213180835469565,-68.09394114487226,2615.99261406164,2,0,-0.9905356585718885,2
274,-54.38718664936145,-67.46413280659512,2617.329141722803,2,0,-0.9906693487678749,2
275,-55.61312925094211,-67.10303092790096,2618.790144708315,2,0,-0.9908073627469596,2
276,-56.86975289349502,-66.97681157660806,2620.3757995025853,2,0,-0.9911195075307778,2
277,-58.14065035908733,-66.99220132244014,2622.115879781299,2,0,-0.9913789058871503,2
278,-59.42901736111655,-67.02562031597081,2623.9971334993647,2,0,-0.9915456416599371,2
279,-60.780344023888,-67.13868921222515,2625.854595456878,2,0,-0.9910200246676898,2
280,-62.375660747418806,-67.54302248937748,2628.079671306016,2,0,-0.9908422659112387,2
281,-64.06202188852703,-68.32237154252712,2630.247026727994,2,0,-0.9906750632991399,2
282,-65.74991258768094,-69.3901074175591,2632.55535065789,2,0,-0.9908609018335462,2
283,-67.6446995806953,-70.5550536720358,2635.018003152887,2,0,-0.9913561245093415,2
284,-69.51715648546114,-71.5147275604611,2637.334539697952,2,0,-0.9912880296818596,2
285,-71.38383767946189,-71.99680742856678,2639.761018756497,2,0,-0.9910829371869556,2
286,-73.07291606440737,-72.2744472829925,2641.826890611403,2,0,-0.9907203621566981,2
287,-74.71239278474715,-72.18372740466918,2643.9058367432053,2,0,-0.9907948745802126,2
288,-76.30921450105087,-71.96826280680854,2645.9217153730665,2,0,-0.9913715755332376,2
289,-77.84326149335172,-71.56472237556854,2647.7199706156644,2,0,-0.9912824178035736,2
290,-79.5054273025143,-70.84679810906054,2649.171554744049,2,0,-0.9910776967481999,2
291,-81.0728420708406,-69.89469687938785,2650.3704473494395,2,0,-0.9905384568690155,2
292,-82.73999673973213,-68.78798830600033,2651.71213376076,2,0,-0.9910367765430639,2
293,-84.16562840621683,-67.64884189002353,2652.6860356525053,2,0,-0.9910134639582807,2
294,-85.17770886170709,-66.65930132979314,2653.345942812563,2,0,-0.9906812719114569,2
295,-85.78243198916694,-66.14389277361921,2653.9692349420457,2,0,-0.9908345496040327,2
296,-86.1809854377999,-66.39580015579581,2654.575520703939,2,0,-0.9909928393687415,2
297,-86.37276731955778,-67.40501341731701,2655.293831496618,2,0,-0.9912600262535626,2
298,-86.52447167048571,-68.70203343229872,2655.8061822692225,2,0,-0.9907280131534538,2
299,-86.84542240918871,-69.82549044789016,2656.5804596679336,2,0,-0.9908078550732929,2
