,x,y,z,# of connected lines,0th line destination point
48,66.24116303159644,-61.51036516160141,2723.1212477527656,1,2
49,66.78921099582499,-61.717184967091356,2723.5361062036172,1,2
50,67.64227544147928,-61.82985685345841,2724.05011142611,1,2
51,68.39077157345504,-62.006714858558574,2724.683124730098,1,2
52,68.92889951969191,-62.16885336598419,2725.207969626728,1,2
53,69.33852469000243,-62.340882210981036,2725.5662175189627,1,2
54,69.7962402277288,-62.46955331721569,2726.0095631374525,1,2
55,70.20613862288832,-62.51941500774478,2726.5339863641448,1,2
56,70.56049056534734,-62.503098413719684,2727.2562990737056,1,2
57,70.77655785692149,-62.5139623724844,2728.0218706008022,1,2
58,70.92829414255897,-62.637875162612126,2728.642366241916,1,2
59,70.9796904057041,-62.81447348612381,2729.0149067513316,1,2
60,71.02020323112019,-62.96679855568547,2729.3804912279884,1,2
61,71.06303519060016,-62.89050234511266,2729.754509757824,1,2
62,71.295202218054,-62.612236539502796,2730.2812521700275,1,2
63,71.59758043165576,-62.342849462031964,2730.684068047562,1,2
64,71.86453777916283,-62.162553727054316,2731.0241629395236,1,2
65,72.06881932359475,-62.12606959896444,2731.162633251857,1,2
66,72.16097131248867,-62.1370751223266,2731.1377956225906,1,2
67,72.11452648019119,-62.195118403480855,2731.1575027548693,1,2
68,71.97906813741992,-62.24459887892749,2730.888026352485,1,2
69,71.64344896684023,-62.42288865641137,2730.6312765072585,1,2
70,71.05106554247217,-62.70311543461795,2730.233912450559,1,2
71,70.83593960997153,-62.95785000824453,2729.8902057498594,1,2
72,71.22675567714653,-63.00792969812138,2729.9376128039858,1,2
73,71.49671731999638,-63.16278775022367,2730.0443581904547,1,2
74,71.77312040361629,-63.63274901756172,2729.9721122382743,1,2
75,71.86365092302043,-64.25182242428086,2729.8471642137997,1,2
76,71.56057321034686,-65.10142712089173,2729.3319879297187,1,2
77,70.76398295659943,-65.99562231020839,2728.604992379392,1,2
78,70.1018555186234,-66.86521372220233,2727.9246047892084,1,2
79,69.50282970479603,-67.59053529561062,2727.386501433573,1,2
80,68.77692010425321,-68.41699075365823,2727.008801969501,1,2
81,67.65372210945466,-69.34859119262232,2726.504977783911,1,2
82,66.21095246325658,-70.50018573349216,2725.6455769471568,1,2
83,64.86144442703102,-71.54431980599765,2724.92778616256,1,2
84,64.30964573465744,-72.02421174956423,2724.7362021003487,1,2
85,64.24388685164705,-71.86915659775002,2724.912477994623,1,2
86,64.1444262160134,-71.91232630494295,2725.1013245966074,1,2
87,64.12093103273534,-72.08953289720077,2724.9949853611874,1,2
88,64.02328151697269,-72.23472009730152,2724.964474961574,1,2
89,63.814991178529745,-72.4133239261438,2724.6174688040674,1,2
90,63.65464899703695,-72.85353185070369,2724.1404931947036,1,2
91,63.48103027883021,-73.18344051376525,2723.971200641632,1,2
92,63.28567239730708,-73.42145711767438,2723.9097636951306,1,2
93,62.95418936504997,-73.86337939949951,2723.586853529018,1,2
94,62.37717875728135,-74.6079130193418,2723.1609237056928,1,2
95,61.651971171336534,-75.60637196188206,2722.686725260505,1,2
96,60.81296014675468,-77.15948561733454,2722.0525621978036,1,2
97,59.92277174966082,-79.09368774376817,2721.4297002074527,1,2
98,59.74208671183563,-80.504248252172,2721.126141264329,1,2
99,59.794360834665945,-81.16281283731055,2721.0270078494977,1,2
100,59.97467865518211,-81.59025956628324,2720.900843842117,1,2
101,60.06843305879078,-81.84624430109079,2720.8157290835225,1,2
102,59.994163284207886,-82.57751532787546,2720.377012320634,1,2
103,59.54497853916748,-84.18453020653901,2719.4756491958046,1,2
104,58.92845514785166,-86.32681713884895,2718.754570653294,1,2
105,58.4359673443358,-88.17458669750044,2718.22635299502,1,2
106,57.901335735761215,-89.57439405416586,2718.246040837858,1,2
107,57.48940814943924,-90.74671109994318,2718.28729408394,1,2
108,57.09925819845389,-91.78140882116031,2718.365016953896,1,2
109,56.62573775173063,-92.6241027010582,2718.3942477275027,1,2
110,56.10411361005421,-93.51061585353095,2718.346406617503,1,2
111,55.81625598588764,-94.30040894007976,2718.315812901202,1,2
112,55.66850920565135,-94.8123604834625,2718.4053567885626,1,2
113,55.52537655262829,-95.47742408540432,2718.4123471936155,1,2
114,55.415083310241975,-96.58836631750303,2718.296027593088,1,2
115,55.39950932194105,-97.74300144772069,2718.2021919838157,1,2
116,55.517762709721964,-98.79309725883638,2717.9553324901917,1,2
117,55.73398686589915,-99.87361403340235,2717.842885959899,1,2
118,55.92589791253191,-101.0648152587487,2717.755132773329,1,2
119,56.190495023046786,-102.14006935915918,2717.6926654904732,1,2
120,56.368582881644485,-103.04787286488984,2717.74364498463,1,2
121,56.24028963185953,-103.6522246506218,2717.7832367621077,1,2
122,55.97821623980056,-103.99490133062055,2717.7935969658934,1,2
123,55.5936332364473,-104.05246746346499,2717.8381222336966,1,2
124,55.191073391405205,-103.92783118623021,2717.9170048226524,1,2
125,54.75062285119153,-103.73893101058303,2717.960256221183,1,2
126,54.42824108587456,-103.54700745015728,2717.967303825633,1,2
127,54.11487922548466,-103.36195915627184,2717.950574143339,1,2
128,53.76480340592125,-103.26169913599053,2718.0235545437176,1,2
129,53.49619481052288,-103.13868088185835,2718.1218216014363,1,2
130,53.221082865288246,-102.83067795593914,2718.3705836851614,1,2
131,53.155996504107925,-102.40908933629402,2718.4059760905766,1,2
132,53.08953738491557,-102.00296547369155,2718.483914885414,1,2
133,53.170884575204894,-101.79614363070905,2718.600657305933,1,2
134,53.195785867391585,-101.68719199958429,2718.83977483054,1,2
135,53.19455822509677,-101.59441744756924,2719.051273756956,1,2
136,53.187580728447706,-101.55320420337233,2719.2793992824286,1,2
137,53.18856811863338,-101.5780305804596,2719.4913028559213,1,2
138,53.11694595970172,-101.63765891946738,2719.596915297548,1,2
139,53.17650412186908,-101.7367547952291,2719.6269883488612,1,2
140,53.315330429754574,-101.90743742870926,2719.6692009347585,1,2
141,53.523184310505776,-102.16462697004748,2719.743027676002,1,2
142,53.55100917358349,-102.23338703065285,2719.8463299802265,1,2
143,53.37314018802836,-102.243581954001,2720.099299036782,1,2
144,53.29194959418346,-102.3133038764182,2720.255176852857,1,2
145,53.40017108116337,-102.49950887127748,2720.2614443921584,1,2
146,53.44064436678373,-102.68301957833975,2720.3851158078714,1,2
147,53.61097896173318,-102.99475533642229,2720.5516382747974,1,2
148,53.724555628093164,-103.18134398627116,2720.6988877112362,1,2
149,53.88657153613325,-103.43115794081993,2720.861060570569,1,2
150,54.04748471656276,-103.63190024564973,2721.0685408162003,1,2
151,54.093797195301036,-103.72082817618825,2721.2487752484117,1,2
152,53.98792808893947,-103.82640615991514,2721.465278224745,1,2
153,53.94857553649142,-103.97863287101033,2721.691089342869,1,2
154,53.82360454526492,-104.35862954008185,2721.944734659562,1,2
155,53.63303595522448,-104.74113249558926,2722.1680877735016,1,2
156,53.40558808916998,-104.96967094645656,2722.4732738188154,1,2
157,53.23023787805012,-105.12802907744812,2722.8441772256024,1,2
158,53.13679127608463,-105.17974353550774,2723.0620791010515,1,2
159,53.00634150778076,-105.12328305077418,2723.2809017211634,1,2
160,52.84585669227837,-105.03522570011278,2723.4352374955515,1,2
161,52.55253191994138,-104.90938479051907,2723.5889587553406,1,2
162,52.23400923149317,-104.87392899585403,2723.733961806088,1,2
163,51.88704091357425,-104.83792098841175,2723.938254366985,1,2
164,51.64844067700024,-104.96760986756351,2724.240859712642,1,2
165,51.40236263612395,-105.16052046802481,2724.475206474992,1,2
166,51.2462961042924,-105.29383112326886,2724.5313081554077,1,2
167,51.22780657147434,-105.34850276351625,2724.604338589317,1,2
168,51.16189058297165,-105.4336755284929,2724.702641086413,1,2
169,51.02875681556522,-105.44622354704839,2724.8512529206077,1,2
170,50.86448247977103,-105.33703803199653,2724.963468368932,1,2
171,50.7217934066217,-105.40454394697048,2725.098583254671,1,2
172,50.57983743822549,-105.4949569797602,2725.18039724749,1,2
173,50.50343082133463,-105.49720680322453,2725.2479194734133,1,2
174,50.407208854044576,-105.48124327609172,2725.2998639510547,1,2
175,50.14671166596554,-105.41981718050471,2725.3348369391374,1,2
176,49.89167042405899,-105.4444832016157,2725.4998820756578,1,2
177,49.61348330587538,-105.65913308302605,2725.586151048229,1,2
178,49.45989898380874,-105.86337331723668,2725.4610835928756,1,2
179,49.28091738688461,-106.02442786537334,2725.4064045877944,1,2
180,49.211997949212254,-106.10927273710156,2725.491926431468,1,2
181,49.10323199383678,-106.15650418730769,2725.528745358731,1,2
182,48.89389762949661,-106.10718965206026,2725.6066608814604,1,2
183,48.75147518763619,-106.07240981934183,2725.669086819579,1,2
184,48.640212024704404,-106.18795874827252,2725.6471563970113,1,2
185,48.546063082730406,-106.10452659814842,2725.591150045524,1,2
186,48.49976186969331,-105.95248965208442,2725.4960465883355,1,2
187,48.475581051543344,-105.73266811765242,2725.440663117015,1,2
188,48.34614836273683,-105.38084572054524,2725.4398491479733,1,2
189,48.16666666170632,-105.00406070340517,2725.286347980385,1,2
190,47.850221583367535,-104.77719523320782,2725.409224914568,1,2
191,47.67569385640793,-104.77048777678843,2725.3778340064046,1,2
192,47.47146520443228,-104.95123590715177,2725.366351401578,1,2
193,47.38459427911379,-105.05974511242187,2725.389075174242,1,2
194,47.417191199936745,-105.11351127879927,2725.3193262265304,1,2
195,47.44843705709967,-105.16135648186324,2725.3595526748486,1,2
196,47.4419937148682,-105.07114314936184,2725.546151160575,1,2
197,47.495284501454606,-104.96191479272163,2725.527207201982,1,2
198,47.572763511787656,-104.78801195110036,2725.6445571160257,1,2
199,47.56359434839785,-104.55603348219262,2725.7552516692535,1,2
200,47.59142348571694,-104.42635851911636,2725.994190400634,1,2
201,47.596940052916054,-104.26397058167089,2726.139435203181,1,2
202,47.47001874527563,-104.1769938168243,2726.4057108929687,1,2
203,47.355188483048046,-103.99645499933692,2726.6011060398714,1,2
204,47.16224695673464,-103.77627790807722,2726.8217127113717,1,2
205,46.98054795623293,-103.7779400914684,2726.955895042561,1,2
206,46.9266471206715,-103.75482122507407,2727.037948692944,1,2
207,46.86110440009665,-103.70007712878761,2727.1401859671823,1,2
208,46.81966831376987,-103.3320834328217,2727.2548181134025,1,2
209,46.80520042202277,-102.81882413620512,2727.315326178207,1,2
210,46.80907243890201,-102.33037396045026,2727.414140606609,1,2
211,47.028616649892506,-101.84078846464962,2727.3239494330187,1,2
212,47.28398757813522,-101.39201094122632,2727.249005141303,1,2
213,47.39617877818811,-100.74539928017934,2727.2454367821033,1,2
214,47.344282241203075,-100.22075873582978,2727.192768394741,1,2
215,47.303122786941564,-99.64060786050919,2727.235435348647,1,2
216,47.166661674391136,-99.15594251282732,2727.3689920129636,1,2
217,47.05310677769982,-98.9077487830611,2727.401160936727,1,2
218,46.97330282319861,-98.88412038619485,2727.4392442986095,1,2
219,46.81914226765415,-98.99597542156384,2727.5390703175694,1,2
220,46.725952356692474,-99.0307779028829,2727.6524571942605,1,2
221,46.662792361106185,-98.97047265165553,2727.7039645556333,1,2
222,46.59746773642049,-98.78418082462338,2727.7826824805643,1,2
223,46.386138143650996,-98.64237501283183,2727.861936657012,1,2
224,46.1122912873596,-98.48994575566414,2727.8276189419416,1,2
225,45.70728153868037,-98.52063276381932,2727.8140722454937,1,2
226,45.42769334201016,-98.9155282166271,2727.6239597953645,1,2
227,45.119859838835694,-99.22016056966244,2727.456427544942,1,2
228,44.8047161524624,-99.35760349558034,2727.363041481315,1,2
229,44.37742831408172,-99.48028402441082,2727.33756737241,1,2
230,43.98132323483149,-99.64358312555026,2727.360997027296,1,2
231,43.66963495850547,-99.61136223808198,2727.151142084142,1,2
232,43.422907844892215,-99.44663983578981,2726.8985873592133,1,2
233,43.115390343742035,-99.15179393340203,2726.7158031404992,1,2
234,42.91281436904931,-98.79654165148756,2726.4282206973785,1,2
235,42.81405227531254,-98.28369724608501,2726.2551631452457,1,2
236,42.83449607465146,-97.60954477294125,2725.9831592272903,1,2
237,42.69759866714988,-96.93423260241103,2725.652665135354,1,2
238,42.55427704988882,-96.36793548705538,2725.408616892127,1,2
239,42.35926879772988,-95.93267656906421,2725.232892367162,1,2
240,42.27119325962396,-95.44343706807334,2724.8533374988197,1,2
241,42.168265016135535,-94.94660540445948,2724.570837751806,1,2
242,42.16962280135407,-94.62027947930844,2724.268499200573,1,2
243,42.21251104553315,-94.3888614831982,2723.9332747059248,1,2
244,42.45212316408071,-94.17752087213344,2723.5564462455245,1,2
245,42.87928382893568,-93.97752273434898,2723.0845546858654,1,2
246,43.558636376732586,-93.4955937600282,2722.4629265003846,1,2
247,44.472243977965206,-92.8581946202946,2721.5688833362674,1,2
248,45.700814804932854,-91.91790701593827,2720.28610010726,1,2
249,47.28463221228573,-90.74037308943979,2718.7494386878675,1,2
250,49.15127499620326,-89.38427007678966,2716.909112204895,1,2
251,51.054479533078805,-87.9324382787184,2714.892522001413,1,2
252,52.878628124840276,-86.53544568482253,2712.548904851941,1,2
253,54.803145628560294,-85.39538572684303,2709.940269244811,1,2
254,56.72760010690966,-84.50389400441762,2707.269266112672,1,2
255,58.62949848933029,-84.08244064726932,2704.5653002331896,1,2
256,60.5233862799333,-83.89685284070525,2701.9000859301796,1,2
257,62.47886699972289,-83.95694546898719,2699.2050569765775,1,2
258,64.28292916694163,-84.1940538250734,2696.6383373155895,1,2
259,65.9320611787153,-84.48191826347775,2694.286158073316,1,2
260,67.23610284422048,-84.80113471038939,2692.2758711442443,1,2
261,68.33455093741352,-85.12351196751537,2690.3932325008273,1,2
262,69.27181221711304,-85.43665270035368,2688.8348945934927,1,2
263,69.98483691599056,-85.8211376387079,2687.535932904997,1,2
264,70.69533161270789,-86.0715158531554,2686.377684700191,1,2
265,71.26316936550336,-85.99611737791126,2685.3909558356445,1,2
266,71.87510210031583,-85.54197953752158,2684.543370119563,1,2
267,72.31725483196736,-84.96540084670326,2684.004390835906,1,2
268,72.40972841724509,-84.447526239427,2683.7840560349405,1,2
269,72.05052822739655,-83.97281909686686,2683.8635127185516,1,2
270,71.38749522941045,-83.56458115188533,2684.184646620949,1,2
271,70.5541170188093,-83.21114595462193,2684.7121522529333,1,2
272,69.62305145053739,-82.82316518778507,2685.5216067606966,1,2
273,68.58165048452268,-82.38721498797238,2686.546447533489,1,2
274,67.5074195798172,-81.9366181705054,2687.6626084666564,1,2
275,66.41844179010211,-81.50613136796322,2688.8524988322615,1,2
276,65.26274102372196,-81.33802076321857,2690.2843849187734,1,2
277,64.12901823432128,-81.34042816693503,2691.634897343237,1,2
278,62.92129755765636,-81.46202059757005,2693.2666111005074,1,2
279,61.51764765542056,-81.74750856215718,2694.988634150551,1,2
280,59.975394284314476,-82.1415497567196,2696.9637078379797,1,2
281,58.412193122964005,-82.9065222925132,2698.910295683438,1,2
282,56.83055622545454,-83.88056044059556,2700.9013879599665,1,2
283,55.06961907225828,-84.7705973076006,2702.9281264741207,1,2
284,53.26216490987741,-85.60653687280286,2705.104429621478,1,2
285,51.53485981964195,-86.10202355003611,2707.0781664362357,1,2
286,49.95360499911537,-86.36239311746078,2708.992038552725,1,2
287,48.32235459275293,-86.42708170375374,2710.899075082798,1,2
288,46.685537166256346,-86.30106582845987,2712.6804285869416,1,2
289,45.17386031533556,-85.98444885692054,2714.1599230788934,1,2
290,43.67172073492332,-85.38526267317074,2715.4236064841834,1,2
291,42.19694382006688,-84.51743617893983,2716.4271219881102,1,2
292,40.74558303990544,-83.5038528895726,2717.272708215718,1,2
293,39.279674308330925,-82.50017198517538,2718.0554737346647,1,2
294,38.27877913640836,-81.73692473232063,2718.661738005488,1,2
295,37.69644663532849,-81.29368795484363,2719.2161612419127,1,2
296,37.28970458757862,-81.59095589723451,2719.735003674025,1,2
297,37.0671912654195,-82.34119509192224,2720.33833612307,1,2
298,37.002461243797526,-83.48480972949379,2720.9815490876563,1,2
299,36.79725933598593,-84.46777017799084,2721.657477297105,1,2
