Original Filename,/home/tos/snakestrike_test/triangulation/capture_014/TriangulatedPoints_1.xml,
ModifiedNumTimesteps,121,
MaxNumPoints,9,
MaxTimestep,120,
NumMissingTimesteps,0,
10,-3.9821177077180280e+01|-4.8937432728734638e+02|3.6449151099844112e+03,-2.0597329973838018e+02|-5.0709657142032069e+02|3.5497456612317892e+03,-3.7133512483020672e+02|-5.2188165577969153e+02|3.4495798047197209e+03,-3.8278352509364470e+02|-3.3941685278224571e+02|3.4673265694257761e+03,-2.1734336643831358e+02|-3.1992501733291726e+02|3.5647562839035377e+03,-5.0617987537694283e+01|-3.0462819241104432e+02|3.6576775873346805e+03,-6.1421243192949568e+01|-1.1908955479066776e+02|3.6705798041768203e+03,-2.3154162274528215e+02|-1.3228384428552511e+02|3.5787093483512085e+03,-3.9761274477232212e+02|-1.4621077076160782e+02|3.4837599796783825e+03,
11,-3.9838729667662193e+01|-4.8943201093446328e+02|3.6445990376574200e+03,-2.0600854568470808e+02|-5.0717501234371161e+02|3.5493411716307414e+03,-3.7144402930800493e+02|-5.2201704878828139e+02|3.4495566940740027e+03,-3.8278108229416097e+02|-3.3953372051217639e+02|3.4669391758707493e+03,-2.1747744514341900e+02|-3.1993168679970080e+02|3.5646288355767169e+03,-5.0757544238939637e+01|-3.0475641985334556e+02|3.6575095234188916e+03,-6.1582805995170176e+01|-1.1908254168473211e+02|3.6705009804211072e+03,-2.3182442524760208e+02|-1.3231301345145931e+02|3.5784496868774445e+03,-3.9774181785143185e+02|-1.4630617799938639e+02|3.4835339356625991e+03,
12,-3.9867838160185904e+01|-4.8954514998376828e+02|3.6444846752275066e+03,-2.0602200987717634e+02|-5.0720497764553141e+02|3.5491866550657119e+03,-3.7145382867030855e+02|-5.2211214924266937e+02|3.4490678704919565e+03,-3.8283148961649511e+02|-3.3973493163928714e+02|3.4666978397582802e+03,-2.1767712155398436e+02|-3.2007133365776616e+02|3.5647323223687476e+03,-5.0855206420252429e+01|-3.0489575878783734e+02|3.6575142837191861e+03,-6.1796715547720069e+01|-1.1917097235008980e+02|3.6706507899997632e+03,-2.3192294559032553e+02|-1.3234113442314472e+02|3.5782403878204759e+03,-3.9777104326041774e+02|-1.4646207615380405e+02|3.4833845996356276e+03,
13,-3.9804016775910064e+01|-4.8977921033815812e+02|3.6444480363850121e+03,-2.0611826354995097e+02|-5.0733323445211732e+02|3.5492221194086819e+03,-3.7144490493606611e+02|-5.2230312853122666e+02|3.4488259539469623e+03,-3.8287990995660982e+02|-3.3985372608088608e+02|3.4666272184690956e+03,-2.1764924203233770e+02|-3.2024975560997314e+02|3.5646176970273013e+03,-5.0857617040936127e+01|-3.0500904887358121e+02|3.6574253652956668e+03,-6.1862760167037301e+01|-1.1936273453216265e+02|3.6708457309292407e+03,-2.3197923595321757e+02|-1.3252220995641127e+02|3.5782895444638611e+03,-3.9777870946368904e+02|-1.4658339417293195e+02|3.4833527087504526e+03,
14,-3.9708027737293683e+01|-4.8994146387473353e+02|3.6442026526173340e+03,-2.0608823838874554e+02|-5.0758066228450360e+02|3.5491001488513589e+03,-3.7131797807336909e+02|-5.2243138846551687e+02|3.4486739830924953e+03,-3.8286628801550518e+02|-3.4003085829241729e+02|3.4665469650108844e+03,-2.1762975079158133e+02|-3.2050010292015605e+02|3.5645883681685955e+03,-5.0836465928708343e+01|-3.0516471463080200e+02|3.6573130688405945e+03,-6.1812521116910425e+01|-1.1962872430040983e+02|3.6708359429428856e+03,-2.3198866897287922e+02|-1.3275463918559348e+02|3.5786704067893911e+03,-3.9777732395001453e+02|-1.4678022928749505e+02|3.4833474351328941e+03,
15,-3.9735392414494157e+01|-4.9042733881765713e+02|3.6442450541791072e+03,-2.0599545674533485e+02|-5.0802788359978979e+02|3.5489854781175336e+03,-3.7095743833928498e+02|-5.2264981217971592e+02|3.4481657911702782e+03,-3.8279668650779058e+02|-3.4034582019903343e+02|3.4668153699537133e+03,-2.1750381257491117e+02|-3.2087356165672395e+02|3.5645131097746721e+03,-5.0791580286937709e+01|-3.0565433935569558e+02|3.6575644737394914e+03,-6.1807953093001188e+01|-1.1995043341373531e+02|3.6710812560231666e+03,-2.3187062734344252e+02|-1.3320366331952536e+02|3.5788737337674957e+03,-3.9768130901276567e+02|-1.4712169075509325e+02|3.4837174589551878e+03,
16,-3.9560270691516521e+01|-4.9087736510767570e+02|3.6442396983741087e+03,-2.0567187029588385e+02|-5.0842937393189396e+02|3.5488552074744066e+03,-3.7071676381305303e+02|-5.2295121518364090e+02|3.4483113288079226e+03,-3.8261366677559374e+02|-3.4072777334412586e+02|3.4668589742819649e+03,-2.1739318834247300e+02|-3.2119902864929168e+02|3.5647512180714175e+03,-5.0473460918777320e+01|-3.0618040868701354e+02|3.6576920033515516e+03,-6.1554223875929466e+01|-1.2044149018925748e+02|3.6714558087516084e+03,-2.3155909520085004e+02|-1.3354521361978152e+02|3.5789773235838829e+03,-3.9769637420598758e+02|-1.4756283700594278e+02|3.4841754116316320e+03,
17,-3.9051650417903048e+01|-4.9143830228415231e+02|3.6442376464802260e+03,-2.0522256549058179e+02|-5.0879451470488573e+02|3.5490453296978089e+03,-3.7051808927884287e+02|-5.2341823237209519e+02|3.4485473933982530e+03,-3.8215363064221953e+02|-3.4103039396886436e+02|3.4669416710143596e+03,-2.1702584274663096e+02|-3.2170219856359182e+02|3.5651002131019754e+03,-5.0065182480107644e+01|-3.0658503166856735e+02|3.6581464003621563e+03,-6.1343862032660397e+01|-1.2095252940357857e+02|3.6719657871489730e+03,-2.3132383233203038e+02|-1.3404340632190835e+02|3.5795997933547615e+03,-3.9732470710136283e+02|-1.4798732031359987e+02|3.4847452015180847e+03,
18,-3.8467564016061253e+01|-4.9194405535767947e+02|3.6445623222417121e+03,-2.0457122075523895e+02|-5.0931506803888158e+02|3.5492210410967718e+03,-3.6993052109672567e+02|-5.2361730139518500e+02|3.4484274485308420e+03,-3.8165990100963336e+02|-3.4147307992648979e+02|3.4672648015601167e+03,-2.1655802661381847e+02|-3.2217556771254363e+02|3.5653345561471519e+03,-4.9546021512837498e+01|-3.0711226478569546e+02|3.6583867414145561e+03,-6.0936348390315793e+01|-1.2149117923190832e+02|3.6724058180344718e+03,-2.3088676908716792e+02|-1.3454104751991309e+02|3.5802052599245490e+03,-3.9683425995684883e+02|-1.4828271925913444e+02|3.4850081007780263e+03,
19,-3.7826847076454058e+01|-4.9228952578335787e+02|3.6447962328472254e+03,-2.0418448316807059e+02|-5.0977533102628297e+02|3.5496012203083174e+03,-3.6912114278039348e+02|-5.2396544795168575e+02|3.4485989282371697e+03,-3.8106029337451878e+02|-3.4185870322857062e+02|3.4677659266399351e+03,-2.1585318424073080e+02|-3.2251792409528082e+02|3.5658761538763893e+03,-4.9051048482472311e+01|-3.0751620489624412e+02|3.6589067918602873e+03,-6.0598733416312299e+01|-1.2188011334547056e+02|3.6731770134307753e+03,-2.3046411509162337e+02|-1.3497316363661557e+02|3.5809855172877160e+03,-3.9630581596153081e+02|-1.4869571171660186e+02|3.4855449715470204e+03,
20,-3.7318094986388950e+01|-4.9259035184633638e+02|3.6451569627483818e+03,-2.0337213269842857e+02|-5.1000691522352707e+02|3.5499594293386763e+03,-3.6852631476440712e+02|-5.2431502984859890e+02|3.4491185848850946e+03,-3.8030777428719603e+02|-3.4213205417318335e+02|3.4679036771837345e+03,-2.1529060233633632e+02|-3.2279272791758916e+02|3.5662745716519844e+03,-4.8429244959156932e+01|-3.0772451592900336e+02|3.6595659976000916e+03,-6.0029357153400483e+01|-1.2218161828638848e+02|3.6739268278114387e+03,-2.3002596203647815e+02|-1.3514959233931762e+02|3.5814644952658937e+03,-3.9590058882170069e+02|-1.4907531303988623e+02|3.4863224651991309e+03,
21,-3.6716793073591518e+01|-4.9280042641297666e+02|3.6454484299525298e+03,-2.0255784935805613e+02|-5.1023454530038128e+02|3.5498880640087850e+03,-3.6795008887753983e+02|-5.2451215152677673e+02|3.4492803391185907e+03,-3.7975568842033982e+02|-3.4242449237690619e+02|3.4683041353727403e+03,-2.1476164575045775e+02|-3.2303512366746190e+02|3.5665402860647741e+03,-4.8119072622894379e+01|-3.0816776293320618e+02|3.6600805003245564e+03,-5.9627237630770900e+01|-1.2243700130250198e+02|3.6745611470277481e+03,-2.2953973753392179e+02|-1.3554043430920277e+02|3.5819706330792819e+03,-3.9546498397568593e+02|-1.4932541868036003e+02|3.4870245980072382e+03,
22,-3.6105083758747121e+01|-4.9322089161846219e+02|3.6455247535756480e+03,-2.0209896311564870e+02|-5.1071017274540918e+02|3.5499993538662970e+03,-3.6732994985864843e+02|-5.2468863746615148e+02|3.4490686819356779e+03,-3.7920735941356844e+02|-3.4283571762144481e+02|3.4685214104490597e+03,-2.1439154542604930e+02|-3.2354934580034387e+02|3.5669905699796454e+03,-4.7772484043866569e+01|-3.0863579971994631e+02|3.6605412309672433e+03,-5.9402773490465179e+01|-1.2309500883676095e+02|3.6752316439948108e+03,-2.2935071170741153e+02|-1.3596756848564672e+02|3.5828551946169009e+03,-3.9497233138041730e+02|-1.4977946736297588e+02|3.4873857911401683e+03,
23,-3.5959961033771236e+01|-4.9398067372893991e+02|3.6458856053464319e+03,-2.0182441998415683e+02|-5.1127401097122504e+02|3.5502800438547415e+03,-3.6695587470341269e+02|-5.2506659759179217e+02|3.4490340932384015e+03,-3.7894721510738964e+02|-3.4325411701072039e+02|3.4689954081742799e+03,-2.1407650023517317e+02|-3.2407325576211798e+02|3.5673092462701920e+03,-4.7616284921678734e+01|-3.0921588311353725e+02|3.6611278248180556e+03,-5.9379414963662711e+01|-1.2375725348991786e+02|3.6761201350750657e+03,-2.2917184110478738e+02|-1.3668657597789380e+02|3.5836928846843093e+03,-3.9488819494559482e+02|-1.5025147742982526e+02|3.4882719736285226e+03,
24,-3.5490633637071625e+01|-4.9477480887718770e+02|3.6461452962582603e+03,-2.0117511978552579e+02|-5.1190094757399004e+02|3.5501851715213875e+03,-3.6667201406909902e+02|-5.2556630261081170e+02|3.4492853139600697e+03,-3.7869514709273034e+02|-3.4387667109586715e+02|3.4694838339797561e+03,-2.1381570984570351e+02|-3.2485338633736973e+02|3.5679316027987406e+03,-4.7386995768453041e+01|-3.1012357937662131e+02|3.6616688654035916e+03,-5.9353681604456938e+01|-1.2462381864503102e+02|3.6772524558172108e+03,-2.2896515315071829e+02|-1.3732536195551523e+02|3.5847163748563357e+03,-3.9481587066158465e+02|-1.5091926264054391e+02|3.4893459474629135e+03,
25,-3.5102623141378345e+01|-4.9568048698776130e+02|3.6463767331313397e+03,-2.0080286823059274e+02|-5.1264425190131669e+02|3.5502648121910756e+03,-3.6609221049847730e+02|-5.2593751144326302e+02|3.4492107103983913e+03,-3.7842311960739920e+02|-3.4460014273845701e+02|3.4702187160396070e+03,-2.1353868748775798e+02|-3.2567388400385192e+02|3.5685585676473629e+03,-4.7080538386997318e+01|-3.1091045703613020e+02|3.6622201612639910e+03,-5.9252414270939632e+01|-1.2548178803970482e+02|3.6782768450138033e+03,-2.2865668297489407e+02|-1.3811424104109750e+02|3.5854182883837398e+03,-3.9437986608296654e+02|-1.5158866058455678e+02|3.4900925455473512e+03,
26,-3.4818937143600216e+01|-4.9637114691602591e+02|3.6467741976255393e+03,-2.0068778121790609e+02|-5.1336260392197562e+02|3.5507535284537344e+03,-3.6556936683001743e+02|-5.2645579595498816e+02|3.4494724099053988e+03,-3.7807488276101191e+02|-3.4533416721343775e+02|3.4707004898478522e+03,-2.1337610173021278e+02|-3.2628394529526253e+02|3.5691290898198322e+03,-4.6818223674117426e+01|-3.1166521222922142e+02|3.6629605093001933e+03,-5.9126815470878938e+01|-1.2622832154220374e+02|3.6793397479636583e+03,-2.2852168772596565e+02|-1.3880398280430057e+02|3.5862179536577810e+03,-3.9424895861246091e+02|-1.5231665581982310e+02|3.4910843105047297e+03,
27,-3.4684910171195099e+01|-4.9699354731178181e+02|3.6471851627537681e+03,-2.0020646400413577e+02|-5.1392198270439292e+02|3.5507788645803871e+03,-3.6574064026830018e+02|-5.2681779713357514e+02|3.4500299737797454e+03,-3.7799964447553577e+02|-3.4573889631562650e+02|3.4712284131390775e+03,-2.1319723930264419e+02|-3.2682457408274439e+02|3.5696710525827461e+03,-4.6906827616673787e+01|-3.1233786484276123e+02|3.6637824646346735e+03,-5.9327651104680378e+01|-1.2695528771393094e+02|3.6803033421431523e+03,-2.2872265766247108e+02|-1.3946442481846981e+02|3.5873760307917451e+03,-3.9429018202947651e+02|-1.5276533903905673e+02|3.4918147579147585e+03,
28,-3.4712821248803280e+01|-4.9741605849209157e+02|3.6475499827037152e+03,-2.0030659640879509e+02|-5.1433372241323048e+02|3.5513689183009405e+03,-3.6545302131860149e+02|-5.2696463901148388e+02|3.4500268872349147e+03,-3.7802332697240263e+02|-3.4624196546525286e+02|3.4719431964705641e+03,-2.1324119859302863e+02|-3.2733223070436890e+02|3.5703583645814583e+03,-4.7199994139939875e+01|-3.1282145362068781e+02|3.6645119368236756e+03,-5.9504948988217770e+01|-1.2748517346469374e+02|3.6813862131158353e+03,-2.2902919687309958e+02|-1.4004115693432442e+02|3.5887152242499078e+03,-3.9447120129857586e+02|-1.5331373140085989e+02|3.4929757765464356e+03,
29,-3.4831646921120011e+01|-4.9769774292739004e+02|3.6479465173357785e+03,-2.0040035234223348e+02|-5.1471301170274523e+02|3.5517953169701250e+03,-4.0865738967040454e+02|-4.4880762474394430e+02|3.4767678503080506e+03,-3.7809727493920514e+02|-3.4657684010758913e+02|3.4723829805696478e+03,-2.1344936316060137e+02|-3.2775737121389432e+02|3.5711961568601068e+03,-4.7428377909493008e+01|-3.1328982186282855e+02|3.6653565512686209e+03,-6.0064649044579213e+01|-1.2810614974944417e+02|3.6827737295722727e+03,-2.2942495767181504e+02|-1.4047063661570942e+02|3.5896111602594196e+03,-3.9495934646836633e+02|-1.5367749505787194e+02|3.4943196737620319e+03,
30,-3.5015189657513588e+01|-4.9815938909493337e+02|3.6486946180308537e+03,-2.0063153022595560e+02|-5.1500425837722469e+02|3.5523540141008675e+03,-4.2520288452853589e+02|-4.1912189303954199e+02|3.4873890696579019e+03,-3.7845261109577024e+02|-3.4692547989951942e+02|3.4731446301154633e+03,-2.1400624821431600e+02|-3.2810145163434896e+02|3.5722137277387660e+03,-4.7845253121029820e+01|-3.1370593790977091e+02|3.6663537383558323e+03,-6.0590154825295393e+01|-1.2852592253758354e+02|3.6839175351542640e+03,-2.3001376182269792e+02|-1.4080359284648227e+02|3.5910698462667465e+03,-3.9533414341581476e+02|-1.5402495858140267e+02|3.4952389636366006e+03,
31,-3.5516356619152006e+01|-4.9838749439286704e+02|3.6496804333903046e+03,-2.0075207841684167e+02|-5.1523917738686055e+02|3.5530461610205480e+03,-4.3154772468411244e+02|-4.0781150848401637e+02|3.4916534174194458e+03,-3.7881524604252070e+02|-3.4729427930024167e+02|3.4741202179573543e+03,-2.1443350868278139e+02|-3.2825872886384042e+02|3.5732796056128082e+03,-4.8391268493007807e+01|-3.1399844670176930e+02|3.6676105389570225e+03,-6.1387591597709331e+01|-1.2878801054044749e+02|3.6855149719999076e+03,-2.3066617786051594e+02|-1.4109605127223858e+02|3.5922292142982965e+03,-3.9568936266939727e+02|-1.5440536275094814e+02|3.4963492094426970e+03,
32,-3.5704894714042844e+01|-4.9866288705178567e+02|3.6505899201347579e+03,-2.0080854326690238e+02|-5.1556894616862883e+02|3.5536947841967717e+03,-4.3402932256456785e+02|-4.0370935596901654e+02|3.4938418052548077e+03,-3.7910551162092065e+02|-3.4762287895964704e+02|3.4752266517653693e+03,-2.1473113603732779e+02|-3.2866513581738985e+02|3.5744666035777800e+03,-4.8951404078374047e+01|-3.1425549091382663e+02|3.6687539378712613e+03,-6.2389764624512729e+01|-1.2914037542153628e+02|3.6870470532586774e+03,-2.3140342295093149e+02|-1.4153744134368023e+02|3.5937306646259408e+03,-3.9638770725595003e+02|-1.5486896384008870e+02|3.4978686748024852e+03,
33,-3.5692137308025352e+01|-4.9907629396283562e+02|3.6511416775220205e+03,-2.0085902648887182e+02|-5.1611959902552644e+02|3.5543823425094915e+03,-4.3500476727412348e+02|-4.0236995825541015e+02|3.4950029752172759e+03,-3.7931368400587928e+02|-3.4813391268477721e+02|3.4761097183689972e+03,-2.1526792447593672e+02|-3.2923896863993087e+02|3.5756541942755948e+03,-4.9433747454379500e+01|-3.1470150179538956e+02|3.6699707290001566e+03,-6.3134952545449238e+01|-1.2976870772652029e+02|3.6887595464008928e+03,-2.3220971609672480e+02|-1.4215857600009105e+02|3.5954147376665705e+03,-3.9697758597413036e+02|-1.5548463293387607e+02|3.4994361600002176e+03,
34,-3.5704306495252801e+01|-4.9976222997641167e+02|3.6516261129510444e+03,-2.0090943699049245e+02|-5.1669351652621401e+02|3.5548207102395281e+03,-4.3542089185844435e+02|-4.0210150484337009e+02|3.4959050872145003e+03,-3.7953489265298987e+02|-3.4880955649854525e+02|3.4771421923425132e+03,-2.1554212275365327e+02|-3.2991768174028800e+02|3.5769107433586714e+03,-4.9725870332602639e+01|-3.1537032333227501e+02|3.6711258650957498e+03,-6.3712636723200269e+01|-1.3046822665846466e+02|3.6904620456215639e+03,-2.3274448849477537e+02|-1.4286716859178284e+02|3.5971294806525016e+03,-3.9772448006437673e+02|-1.5628351108149769e+02|3.5013678484764332e+03,
35,-3.5557532560019098e+01|-5.0041500227360871e+02|3.6519705029412362e+03,-2.0069760629245374e+02|-5.1727778853091968e+02|3.5551559460107642e+03,-4.3559616536743033e+02|-4.0215330663725075e+02|3.4964525501414687e+03,-3.8002555682552077e+02|-3.4951719080846993e+02|3.4787042141744232e+03,-2.1577242334915988e+02|-3.3067919593999306e+02|3.5780107122155864e+03,-4.9855732040639964e+01|-3.1620303544348042e+02|3.6719944896650209e+03,-6.4142246070696231e+01|-1.3135683146157271e+02|3.6920096598727096e+03,-2.3327127869434574e+02|-1.4378584817801004e+02|3.5988545420976848e+03,-3.9828183110603135e+02|-1.5712675013756825e+02|3.5031038526063121e+03,
36,-3.5305956149713751e+01|-5.0120144631893885e+02|3.6523628456946994e+03,-2.0059317046981741e+02|-5.1814646696782972e+02|3.5558798235128857e+03,-4.3571782230309896e+02|-4.0249000644722963e+02|3.4972431484544959e+03,-3.8025591982703111e+02|-3.5027921147043099e+02|3.4800023578492123e+03,-2.1588182003102835e+02|-3.3150535906020735e+02|3.5789684870942501e+03,-4.9991137153424994e+01|-3.1709588671801464e+02|3.6730117297308852e+03,-6.4609396412261631e+01|-1.3225958446205027e+02|3.6937448245841169e+03,-2.3381872975440649e+02|-1.4467033875131443e+02|3.6008870580702228e+03,-3.9873539750359430e+02|-1.5783233562463047e+02|3.5049764459903399e+03,
37,-3.5131664958585525e+01|-5.0199355707835036e+02|3.6529086541737283e+03,-2.0051703937340594e+02|-5.1874529721273575e+02|3.5565437007270539e+03,-4.3584499406069455e+02|-4.0284643582434597e+02|3.4982887469361276e+03,-3.8047326432600693e+02|-3.5096378870714125e+02|3.4814088607024692e+03,-2.1605331924823525e+02|-3.3228381683530296e+02|3.5803012442103673e+03,-5.0019180113229382e+01|-3.1790483944281254e+02|3.6742671153842844e+03,-6.5154399754974122e+01|-1.3326551437235716e+02|3.6956907128221674e+03,-2.3426534038976644e+02|-1.4557847252282806e+02|3.6028847498304572e+03,-3.9909679576630629e+02|-1.5875214666384522e+02|3.5069467211664410e+03,
38,-3.5048165731524932e+01|-5.0270486166418374e+02|3.6537592736847146e+03,-2.0025957098033967e+02|-5.1946264933344673e+02|3.5571123059365614e+03,-4.3594793363510604e+02|-4.0324624587923404e+02|3.4992417893329748e+03,-3.8060132733378481e+02|-3.5171802939984968e+02|3.4826660046932934e+03,-2.1608573209510445e+02|-3.3293365577272192e+02|3.5813875247631854e+03,-5.0119001025355644e+01|-3.1868967072368287e+02|3.6754995497007867e+03,-6.5685487150962047e+01|-1.3423643225112667e+02|3.6975423282604806e+03,-2.3463718405369113e+02|-1.4645969446138096e+02|3.6047694994147037e+03,-3.9961621780358121e+02|-1.5964919261851543e+02|3.5089588490264314e+03,
39,-3.5050753963576895e+01|-5.0328773652140501e+02|3.6548263968182418e+03,-2.0020639342248839e+02|-5.2008853048275978e+02|3.5580057788381228e+03,-4.3603033478135421e+02|-4.0361222720876549e+02|3.5000469854394055e+03,-3.8066319401942559e+02|-3.5225380889313368e+02|3.4837373792710860e+03,-2.1627371269772837e+02|-3.3363207627189138e+02|3.5827061507490444e+03,-5.0626957296260187e+01|-3.1940553334795015e+02|3.6771564315838732e+03,-6.6223358470547637e+01|-1.3501528994740522e+02|3.6992495164261741e+03,-2.3515315731203123e+02|-1.4712574521272029e+02|3.6065275499755953e+03,-4.0017955262880929e+02|-1.6022935986344157e+02|3.5106426474972354e+03,
