Original Filename,/home/tos/snakestrike_test/triangulation/capture_022/TriangulatedPoints_1.xml,
ModifiedNumTimesteps,301,
MaxNumPoints,4,
MaxTimestep,300,
NumMissingTimesteps,0,
10,-1.2272924444565318e+02|-7.5342606558008299e+01|2.6228158153412105e+03,-6.8220818268392193e+01|-7.2992191206843088e+01|2.6430774355414906e+03,-1.4135149080678282e+01|-7.8048392771747913e+01|2.6696499776390506e+03,5.4206199575346794e+01|-7.9700007072515760e+01|2.7133799855983011e+03,
11,-1.2280464718155173e+02|-7.5296525807141094e+01|2.6229726828932726e+03,-6.8276970900776575e+01|-7.2853485117177598e+01|2.6431922283919275e+03,-1.4175733310275032e+01|-7.7841609990051808e+01|2.6697733568866061e+03,5.4156454146015747e+01|-7.9656319763749138e+01|2.7134725920486676e+03,
12,-1.2287410228574772e+02|-7.4869605913703154e+01|2.6230585920101512e+03,-6.8398759567814039e+01|-7.2474031411651183e+01|2.6433569411338726e+03,-1.4280990209550552e+01|-7.7506645829545690e+01|2.6699674168321717e+03,5.4129248279297173e+01|-7.9314910084196086e+01|2.7135551054989896e+03,
13,-1.2312186099449430e+02|-7.4378879836061543e+01|2.6232087312009985e+03,-6.8595198605462343e+01|-7.2105713768178262e+01|2.6435318229070249e+03,-1.4485594770436668e+01|-7.7155965340876250e+01|2.6699973925150684e+03,5.3946428603001266e+01|-7.8942943583730226e+01|2.7137114588348777e+03,
14,-1.2336696586033082e+02|-7.4119135134579111e+01|2.6233629701122700e+03,-6.8751355336026975e+01|-7.1859181679333503e+01|2.6436747449611958e+03,-1.4721580882404018e+01|-7.6915293270388958e+01|2.6701961416434001e+03,5.3774646558400256e+01|-7.8726495523621949e+01|2.7137470187344124e+03,
15,-1.2338824270503456e+02|-7.4020605802778277e+01|2.6233922611185039e+03,-6.8967895392630467e+01|-7.1696945766329250e+01|2.6437756249785439e+03,-1.4807336783415259e+01|-7.6784806117941471e+01|2.6702760046918629e+03,5.3642596124797933e+01|-7.8549814333007774e+01|2.7138677605446351e+03,
16,-1.2340728147321957e+02|-7.3733208668066069e+01|2.6233683703513670e+03,-6.9103157149654649e+01|-7.1466497809369699e+01|2.6437814387762378e+03,-1.4862541143123250e+01|-7.6568839318218934e+01|2.6702386263569801e+03,5.3550492770647040e+01|-7.8441557407924620e+01|2.7139125791590950e+03,
17,-1.2349196083381575e+02|-7.2402510394390461e+01|2.6235347616428517e+03,-6.9172731833934463e+01|-7.0353650326676828e+01|2.6441050851030300e+03,-1.4925231303187289e+01|-7.5728596929556147e+01|2.6706441104366008e+03,5.3526090019546501e+01|-7.8065692414020447e+01|2.7140438302115294e+03,
18,-1.2347133899521351e+02|-6.8930541589727014e+01|2.6240192030092194e+03,-6.9142601544137577e+01|-6.7871452428453722e+01|2.6447167934840436e+03,-1.4983928398324386e+01|-7.4365209223569636e+01|2.6709156956778475e+03,5.3534162974090073e+01|-7.7460994633543535e+01|2.7142510952208759e+03,
19,-1.2348005613746550e+02|-6.5414151425803638e+01|2.6246844363564819e+03,-6.9117074999084707e+01|-6.5399947544994546e+01|2.6451972322126612e+03,-1.5088531995069401e+01|-7.3080165139001380e+01|2.6714313497298590e+03,5.3450868873547357e+01|-7.6860423687200750e+01|2.7144594314898404e+03,
20,-1.2345471222015333e+02|-6.3210351815989206e+01|2.6251221331494276e+03,-6.9126980623645665e+01|-6.3725877206270660e+01|2.6456565260849543e+03,-1.5135377856594218e+01|-7.2112680674293486e+01|2.6717311106859552e+03,5.3418018925509578e+01|-7.6559465910617732e+01|2.7146447592965560e+03,
21,-1.2344277468409653e+02|-6.1566553593855346e+01|2.6253970396203508e+03,-6.9151582747469902e+01|-6.2592138930567558e+01|2.6459463793941277e+03,-1.5226255518700363e+01|-7.1251080322697632e+01|2.6718733073446233e+03,5.3312841194700468e+01|-7.6322444034897586e+01|2.7148882481407586e+03,
22,-1.2310932284394104e+02|-5.9355418962959178e+01|2.6257384202031653e+03,-6.8799111034524799e+01|-6.0889736204592730e+01|2.6461859477498615e+03,-1.5046030142358441e+01|-7.0137355812700690e+01|2.6720859376059789e+03,5.3410604214730952e+01|-7.5945030173026154e+01|2.7151300739139797e+03,
23,-1.2277319688702848e+02|-5.5561785045804783e+01|2.6265179041084543e+03,-6.8317680881353240e+01|-5.7984158172585211e+01|2.6466855237947848e+03,-1.4823168341077704e+01|-6.8296197175673910e+01|2.6727359309349099e+03,5.3492534399347200e+01|-7.5417375813667689e+01|2.7155582846031521e+03,
24,-1.2219609507744676e+02|-5.0529198241091386e+01|2.6275373295129589e+03,-6.7751859614128506e+01|-5.4127778920119525e+01|2.6475059859652351e+03,-1.4440479649749369e+01|-6.5663853098733355e+01|2.6731856345710521e+03,5.3686224047630347e+01|-7.4604768157663656e+01|2.7158551977517586e+03,
25,-1.2141415335558740e+02|-4.5170000813876172e+01|2.6284504925884698e+03,-6.6997367518649682e+01|-5.0016496554192983e+01|2.6481618218958247e+03,-1.3985131250961397e+01|-6.2931279830596317e+01|2.6738546503811085e+03,5.4002115705795568e+01|-7.3658233363633414e+01|2.7162754980704249e+03,
26,-1.2062799052256572e+02|-4.0563695930117966e+01|2.6290949025559885e+03,-6.6375995430190486e+01|-4.6403973174636754e+01|2.6488478344358568e+03,-1.3589588152149927e+01|-6.0520120927912593e+01|2.6743434699635450e+03,5.4197611664344045e+01|-7.2714676330231242e+01|2.7167563683389690e+03,
27,-1.1993918114202694e+02|-3.6911881554447113e+01|2.6295958021193546e+03,-6.5739390591010761e+01|-4.3559814350591907e+01|2.6493327147527821e+03,-1.3135374837346369e+01|-5.8546900615099801e+01|2.6746823953603316e+03,5.4424758838700853e+01|-7.1860522197878012e+01|2.7169473709768436e+03,
28,-1.1914474744281019e+02|-3.3373412590730709e+01|2.6300749637635581e+03,-6.5032140897946547e+01|-4.0761154258280790e+01|2.6497904874302649e+03,-1.2516954200226339e+01|-5.6577465573878548e+01|2.6749347279641052e+03,5.4683791205254067e+01|-7.1150286932685390e+01|2.7172730503477214e+03,
29,-1.1827529993260603e+02|-2.9565129053839009e+01|2.6307328471516621e+03,-6.4275308094441499e+01|-3.7746751668629351e+01|2.6504191620497763e+03,-1.2047514759721974e+01|-5.4504050871030600e+01|2.6753672044149580e+03,5.4920657917307352e+01|-7.0392590698152489e+01|2.7175537426350561e+03,
30,-1.1762160687293802e+02|-2.5932807591947491e+01|2.6316567298095019e+03,-6.3690037672139077e+01|-3.4737799958429662e+01|2.6511689611851334e+03,-1.1621186041729905e+01|-5.2292398690690192e+01|2.6759468702888353e+03,5.5143263220846322e+01|-6.9501675114332983e+01|2.7178416420378799e+03,
31,-1.1688104525523053e+02|-2.2713639326374267e+01|2.6324113156729977e+03,-6.3006865305159380e+01|-3.1943616928500379e+01|2.6516480230482753e+03,-1.1058251452983434e+01|-5.0076368908407701e+01|2.6763306978476153e+03,5.5386811555620987e+01|-6.8439184999396659e+01|2.7181350419569026e+03,
32,-1.1580635809628224e+02|-1.8756006455771058e+01|2.6332245637815718e+03,-6.2001517624264771e+01|-2.8657854233775453e+01|2.6523423912656681e+03,-1.0311898805630376e+01|-4.7596238405922698e+01|2.6768740178501739e+03,5.5808858880235306e+01|-6.7392623263884772e+01|2.7185383533679847e+03,
33,-1.1447706183585328e+02|-1.4471665477809047e+01|2.6341296430543666e+03,-6.0812109264459636e+01|-2.5313601676511965e+01|2.6531704674410962e+03,-9.3769138164128130e+00|-4.5178077625432884e+01|2.6774091506121613e+03,5.6314895035137212e+01|-6.6417731400414809e+01|2.7188570422170960e+03,
34,-1.1334578163220083e+02|-1.1075245828674882e+01|2.6349798216276799e+03,-5.9771563014581211e+01|-2.2445012527198539e+01|2.6539836997805392e+03,-8.5354876443767793e+00|-4.2965539155571882e+01|2.6778868664217971e+03,5.6815341190570386e+01|-6.5567839924695178e+01|2.7190736383145522e+03,
35,-1.1225141486762347e+02|-8.2772589170361144e+00|2.6356960674394595e+03,-5.8721362667869144e+01|-2.0070727838079513e+01|2.6545582218234986e+03,-7.5365562201557994e+00|-4.1052185146023177e+01|2.6781303243183420e+03,5.7325886227482584e+01|-6.4799971089631171e+01|2.7194162205226617e+03,
36,-1.1132022774437266e+02|-5.8120338581238231e+00|2.6363900948915184e+03,-5.7815310400605640e+01|-1.8116210362303573e+01|2.6550245249711029e+03,-6.9590551077751677e+00|-3.9662047948810155e+01|2.6786057890775355e+03,5.7763207528509746e+01|-6.4273341316693546e+01|2.7195531031534206e+03,
37,-1.1044960125215208e+02|-3.8642591387634253e+00|2.6370269600195770e+03,-5.7087915337733982e+01|-1.6620975552340948e+01|2.6556366435639839e+03,-6.2186164776637085e+00|-3.8632546175868463e+01|2.6789900526208198e+03,5.8093102724341939e+01|-6.4048996224668414e+01|2.7198514639434702e+03,
38,-1.0895637869049835e+02|-9.0200170077727870e-01|2.6376597402458037e+03,-5.5800126755033915e+01|-1.4458020024692919e+01|2.6561340202847869e+03,-5.1423463538367251e+00|-3.7240651491657310e+01|2.6794213609424578e+03,5.8701413139067078e+01|-6.3823870667268324e+01|2.7200686214832567e+03,
39,-1.0694730497078507e+02|2.8446749524744286e+00|2.6382976897228546e+03,-5.4051381717735879e+01|-1.1597076546139990e+01|2.6569196486923788e+03,-3.7581310578647571e+00|-3.5347440971089839e+01|2.6800969541831373e+03,5.9441520413144005e+01|-6.3397876886460992e+01|2.7204932361699584e+03,
40,-1.0479668537438342e+02|6.4833413463542193e+00|2.6389924827752488e+03,-5.2159362644510587e+01|-8.8404053781106811e+00|2.6576673132198334e+03,-2.3104620039039783e+00|-3.3604313296561592e+01|2.6805779181234475e+03,6.0266375588778374e+01|-6.3033219545743066e+01|2.7208354627258300e+03,
41,-1.0302942392656739e+02|9.2704183035139316e+00|2.6394374290247656e+03,-5.0584580655623022e+01|-6.7352314049624784e+00|2.6581106469920428e+03,-1.1245051309605820e+00|-3.2200606784288823e+01|2.6810387114494679e+03,6.0932721896981782e+01|-6.2722796763220657e+01|2.7211015227835483e+03,
42,-1.0158938609259877e+02|1.1193395180828039e+01|2.6395929077639903e+03,-4.9301657705983558e+01|-5.3431822887468714e+00|2.6583316652560984e+03,-2.3736323968022166e-03|-3.1242926428903747e+01|2.6810961690366184e+03,6.1556720341168926e+01|-6.2536390556841646e+01|2.7212465886075934e+03,
43,-1.0007551792384562e+02|1.2910835861590378e+01|2.6396324885800623e+03,-4.7967281109162322e+01|-4.0376429628534192e+00|2.6585108120213476e+03,8.9241408806998235e-01|-3.0422891760362610e+01|2.6814171999194787e+03,6.2238232878899517e+01|-6.2440585299687491e+01|2.7213904770231493e+03,
44,-9.7813793563997393e+01|1.6171765234874119e+01|2.6402708213076608e+03,-4.6031635016464143e+01|-1.6232648966125587e+00|2.6591749914445340e+03,2.4757847936198427e+00|-2.8900564666557827e+01|2.6818989811176521e+03,6.3114377814618422e+01|-6.2205415800348426e+01|2.7217439439466475e+03,
45,-9.5145493267780694e+01|2.0141216589954212e+01|2.6412096282792390e+03,-4.3681204960521086e+01|1.2971899070763719e+00|2.6599569508476661e+03,4.2274232617378207e+00|-2.7005011031509465e+01|2.6825841336612289e+03,6.4058403669077151e+01|-6.1819647178902471e+01|2.7221623202638807e+03,
46,-9.2654152278402321e+01|2.3726982308110173e+01|2.6420351696052626e+03,-4.1544528867600270e+01|3.9529089674729709e+00|2.6609854424115938e+03,5.9699975464593651e+00|-2.5296152006270272e+01|2.6832759732906620e+03,6.4941977129949009e+01|-6.1535095653419617e+01|2.7225547032342051e+03,
47,-9.0790041888917642e+01|2.6261964101244224e+01|2.6427687682571018e+03,-3.9853891612636744e+01|5.7454417175395163e+00|2.6615978428652329e+03,7.2524793747881100e+00|-2.4222410281596005e+01|2.6837325090230456e+03,6.5650385764206973e+01|-6.1395880834371738e+01|2.7228623202586036e+03,
48,-8.9209998279813959e+01|2.7858446064616142e+01|2.6432153649317838e+03,-3.8550536601595255e+01|6.8217774834969216e+00|2.6621195972417590e+03,8.3624817685058730e+00|-2.3583018995908706e+01|2.6841712021165145e+03,6.6241163031596443e+01|-6.1510365161601413e+01|2.7231212477527656e+03,
49,-8.7679217036294887e+01|2.9335019553072055e+01|2.6437640123833621e+03,-3.7188919298535041e+01|7.8228105758608448e+00|2.6626836249061239e+03,9.5314426939115897e+00|-2.3034572063499638e+01|2.6846606265331538e+03,6.6789210995824988e+01|-6.1717184967091356e+01|2.7235361062036172e+03,
50,-8.5373054507269046e+01|3.1867726872570614e+01|2.6447890142427168e+03,-3.5173489034896889e+01|9.6038317769265884e+00|2.6637781669733663e+03,1.1022969909679999e+01|-2.2095986084336833e+01|2.6854674882104850e+03,6.7642275441479285e+01|-6.1829856853458409e+01|2.7240501114261101e+03,
51,-8.3244619234581080e+01|3.4209740372204266e+01|2.6458649563712465e+03,-3.3408369340325095e+01|1.1211275602590234e+01|2.6648606116173437e+03,1.2342110389119942e+01|-2.1188399265786202e+01|2.6863377721823072e+03,6.8390771573455041e+01|-6.2006714858558574e+01|2.7246831247300979e+03,
52,-8.1616481749526145e+01|3.6021409387787600e+01|2.6470139984939033e+03,-3.1954278131947344e+01|1.2429560611727647e+01|2.6657720394937214e+03,1.3472712962414720e+01|-2.0652045550786738e+01|2.6871783389355342e+03,6.8928899519691910e+01|-6.2168853365984191e+01|2.7252079696267278e+03,
53,-8.0336987059408784e+01|3.7326552560891187e+01|2.6478570489105509e+03,-3.0912174264028998e+01|1.3291082126884744e+01|2.6665416977743334e+03,1.4198910700717857e+01|-2.0180605991654414e+01|2.6877981735697126e+03,6.9338524690002430e+01|-6.2340882210981036e+01|2.7255662175189627e+03,
54,-7.8925913118998906e+01|3.8474297110545074e+01|2.6481716087836735e+03,-2.9704425755963552e+01|1.4060252659391422e+01|2.6669884891240517e+03,1.5146717642080752e+01|-1.9786954993583901e+01|2.6882466697245286e+03,6.9796240227728802e+01|-6.2469553317215691e+01|2.7260095631374525e+03,
55,-7.7393857665056842e+01|3.9948695677517456e+01|2.6486906423776004e+03,-2.8429590016342225e+01|1.5080141648769313e+01|2.6676017834884256e+03,1.6092560270141714e+01|-1.9197755819138948e+01|2.6890225390634660e+03,7.0206138622888318e+01|-6.2519415007744783e+01|2.7265339863641448e+03,
56,-7.5725363629232206e+01|4.2080012622266331e+01|2.6499549475620252e+03,-2.7020188744681850e+01|1.6585155841219631e+01|2.6688478494610854e+03,1.7062979699785810e+01|-1.8270562312276098e+01|2.6899584997009915e+03,7.0560490565347337e+01|-6.2503098413719684e+01|2.7272562990737056e+03,
57,-7.4282206500046271e+01|4.4103970557515744e+01|2.6514357773337638e+03,-2.5861285698225387e+01|1.7895169735466478e+01|2.6701760508190696e+03,1.7877772340481858e+01|-1.7467087412915319e+01|2.6910119502338016e+03,7.0776557856921485e+01|-6.2513962372484400e+01|2.7280218706008022e+03,
58,-7.3221131571257132e+01|4.5492596004183198e+01|2.6527567748012534e+03,-2.5008118408201081e+01|1.8819953962965599e+01|2.6712380595606105e+03,1.8411617443819161e+01|-1.7036344289964465e+01|2.6918294582394310e+03,7.0928294142558968e+01|-6.2637875162612126e+01|2.7286423662419161e+03,
59,-7.2438143948546454e+01|4.6488372444986211e+01|2.6537240099192113e+03,-2.4377537033079580e+01|1.9436060123580095e+01|2.6720953434938688e+03,1.8797042407977269e+01|-1.6733135551066631e+01|2.6926117224081318e+03,7.0979690405704105e+01|-6.2814473486123809e+01|2.7290149067513316e+03,
60,-7.1939262248689374e+01|4.7171945414487801e+01|2.6543997134369047e+03,-2.4048889332250898e+01|1.9911515446820978e+01|2.6727790632568358e+03,1.8986755843913688e+01|-1.6528684874655379e+01|2.6931726351346570e+03,7.1020203231120192e+01|-6.2966798555685472e+01|2.7293804912279884e+03,
61,-7.1242820581145324e+01|4.8446910463997227e+01|2.6554779984558900e+03,-2.3476742360652345e+01|2.0866787301202837e+01|2.6736826953749764e+03,1.9384622060062625e+01|-1.5943057332076659e+01|2.6937313335927743e+03,7.1063035190600161e+01|-6.2890502345112658e+01|2.7297545097578241e+03,
62,-6.9876303366841825e+01|5.0433781031581972e+01|2.6568114234675222e+03,-2.2355950422179138e+01|2.2342679114483339e+01|2.6747983907830121e+03,2.0147920073187997e+01|-1.4925051815176369e+01|2.6946450736793499e+03,7.1295202218054001e+01|-6.2612236539502796e+01|2.7302812521700275e+03,
63,-6.8421654949203230e+01|5.2410332922074787e+01|2.6579680711707119e+03,-2.1265959760192874e+01|2.3742136667439645e+01|2.6758804254801817e+03,2.0932842650724634e+01|-1.4013405178588471e+01|2.6955287544787393e+03,7.1597580431655757e+01|-6.2342849462031964e+01|2.7306840680475621e+03,
64,-6.7314926549074301e+01|5.3841090431856472e+01|2.6588256656350904e+03,-2.0239790649575959e+01|2.4766362328958927e+01|2.6765748848428884e+03,2.1687215318781089e+01|-1.3352948093093769e+01|2.6960863883796897e+03,7.1864537779162831e+01|-6.2162553727054316e+01|2.7310241629395236e+03,
65,-6.6404381764408626e+01|5.4808982576264654e+01|2.6592163247250123e+03,-1.9553377635693547e+01|2.5427949637282452e+01|2.6769690256385629e+03,2.2146462935389394e+01|-1.2994021197878876e+01|2.6964236937291412e+03,7.2068819323594752e+01|-6.2126069598964442e+01|2.7311626332518572e+03,
66,-6.6032714347717828e+01|5.5269207716663715e+01|2.6595974616522835e+03,-1.9252759815627357e+01|2.5754497751817567e+01|2.6771245229995288e+03,2.2331501931519501e+01|-1.2823056078634018e+01|2.6965374847733597e+03,7.2160971312488670e+01|-6.2137075122326600e+01|2.7311377956225906e+03,
67,-6.6073908286715380e+01|5.5425159045829425e+01|2.6599554897837543e+03,-1.9309246863696568e+01|2.5818925999785087e+01|2.6772679071555126e+03,2.2307745354635664e+01|-1.2803115384984082e+01|2.6965935314212124e+03,7.2114526480191188e+01|-6.2195118403480855e+01|2.7311575027548693e+03,
68,-6.6469583036740161e+01|5.5319842981356608e+01|2.6602365230456990e+03,-1.9672902748048614e+01|2.5733982280356212e+01|2.6774561264149670e+03,2.1946268638678092e+01|-1.2896297598695931e+01|2.6966373479527288e+03,7.1979068137419915e+01|-6.2244598878927491e+01|2.7308880263524852e+03,
69,-6.7349361193409422e+01|5.4837435496194857e+01|2.6604763731330686e+03,-2.0512790267242018e+01|2.5352308744443405e+01|2.6776182627017979e+03,2.1284702701473471e+01|-1.3198961066670616e+01|2.6964510113185011e+03,7.1643448966840225e+01|-6.2422888656411367e+01|2.7306312765072585e+03,
70,-6.8874357887712151e+01|5.3576408358944263e+01|2.6603186599240166e+03,-2.1749444235675263e+01|2.4392258290714860e+01|2.6771993881104190e+03,2.0257070977151926e+01|-1.3901772155983275e+01|2.6959286279156258e+03,7.1051065542472173e+01|-6.2703115434617949e+01|2.7302339124505588e+03,
71,-6.9665223314600979e+01|5.2595273443622311e+01|2.6597635216239601e+03,-2.2442427063669658e+01|2.3689115417267839e+01|2.6767783104209057e+03,1.9754796736575642e+01|-1.4391614996523289e+01|2.6956697182831890e+03,7.0835939609971533e+01|-6.2957850008244527e+01|2.7298902057498594e+03,
72,-6.8644873018596400e+01|5.3043371071730228e+01|2.6592643770102654e+03,-2.1574980451604276e+01|2.3902813073082125e+01|2.6764663626130368e+03,2.0483268862956521e+01|-1.4241624332948749e+01|2.6955548874772685e+03,7.1226755677146528e+01|-6.3007929698121380e+01|2.7299376128039858e+03,
73,-6.7908886207386175e+01|5.2984253326133249e+01|2.6586115782778106e+03,-2.0924742509355749e+01|2.3848703752066225e+01|2.6761082578470941e+03,2.1050573654484712e+01|-1.4372432319634997e+01|2.6953617591175598e+03,7.1496717319996378e+01|-6.3162787750223671e+01|2.7300443581904547e+03,
74,-6.7460585385279742e+01|5.2502694470619666e+01|2.6580110451440723e+03,-2.0518084167253200e+01|2.3363002700126959e+01|2.6757622384358929e+03,2.1440868878144311e+01|-1.4824096112307609e+01|2.6951585410389084e+03,7.1773120403616289e+01|-6.3632749017561721e+01|2.7299721122382743e+03,
75,-6.7552288353984849e+01|5.1197097306906983e+01|2.6569348556933755e+03,-2.0503872198857529e+01|2.2324050983421238e+01|2.6749534813838395e+03,2.1529760791187783e+01|-1.5719996337153374e+01|2.6946795027521184e+03,7.1863650923020430e+01|-6.4251822424280860e+01|2.7298471642137997e+03,
76,-6.9041970673273127e+01|4.8361757880865760e+01|2.6553015852034550e+03,-2.1708341661367772e+01|2.0114900690111973e+01|2.6735521415779235e+03,2.0718394462725712e+01|-1.7365349337543755e+01|2.6935644227780672e+03,7.1560573210346860e+01|-6.5101427120891728e+01|2.7293319879297187e+03,
77,-7.1931697704204609e+01|4.3909082870003459e+01|2.6529085622901325e+03,-2.4108452143113567e+01|1.6746292570686371e+01|2.6715563629307012e+03,1.8984120554996167e+01|-1.9657955174360932e+01|2.6921226723986915e+03,7.0763982956599435e+01|-6.5995622310208390e+01|2.7286049923793921e+03,
78,-7.4646300582235838e+01|3.9645907535613830e+01|2.6507949634962074e+03,-2.6367326933839202e+01|1.3424018862766278e+01|2.6696972267402407e+03,1.7356519383007932e+01|-2.1993676827519980e+01|2.6906588398002950e+03,7.0101855518623395e+01|-6.6865213722202327e+01|2.7279246047892084e+03,
79,-7.6924422843873387e+01|3.6272264990236465e+01|2.6495645894301560e+03,-2.8265265322505879e+01|1.0793139165530095e+01|2.6685233388183469e+03,1.5889095129247362e+01|-2.3943800800011502e+01|2.6897689869973378e+03,6.9502829704796028e+01|-6.7590535295610621e+01|2.7273865014335729e+03,
80,-7.9356031283494161e+01|3.2839641294189548e+01|2.6484937547234213e+03,-3.0356957035483525e+01|8.1022309125237797e+00|2.6675565660030215e+03,1.4323110360206233e+01|-2.5954966040015407e+01|2.6890555420019700e+03,6.8776920104253207e+01|-6.8416990753658226e+01|2.7270088019695008e+03,
81,-8.2726878258333926e+01|2.8207067112643305e+01|2.6472312474392816e+03,-3.3263013769539789e+01|4.4528343426804922e+00|2.6662621997666351e+03,1.2066630221774677e+01|-2.8523427344063943e+01|2.6880609433596164e+03,6.7653722109454662e+01|-6.9348591192622322e+01|2.7265049777839108e+03,
82,-8.7240672754564571e+01|2.1735904631271609e+01|2.6453839181618432e+03,-3.7154816176602964e+01|-5.2687870361193934e-01|2.6645364656950651e+03,9.0826791347554643e+00|-3.1966580733188302e+01|2.6866250491700644e+03,6.6210952463256575e+01|-7.0500185733492160e+01|2.7256455769471568e+03,
83,-9.1286307735206691e+01|1.5375018375566716e+01|2.6434620119281935e+03,-4.0605278897701183e+01|-5.3968915268396467e+00|2.6627526148445686e+03,6.4903889336644021e+00|-3.5244374184452091e+01|2.6852586856056973e+03,6.4861444427031017e+01|-7.1544319805997645e+01|2.7249277861625601e+03,
84,-9.2710929984278380e+01|1.2838713544380635e+01|2.6425349695129244e+03,-4.1834234070589929e+01|-7.3133048865689512e+00|2.6619750725790750e+03,5.6532616792062882e+00|-3.6548772732261860e+01|2.6845781685155353e+03,6.4309645734657437e+01|-7.2024211749564230e+01|2.7247362021003487e+03,
85,-9.2810905782761225e+01|1.2563218681625793e+01|2.6424127285210625e+03,-4.1867522710776562e+01|-7.2225026800296970e+00|2.6619741995274931e+03,5.7889049747851002e+00|-3.6203364630579152e+01|2.6846135173888897e+03,6.4243886851647048e+01|-7.1869156597750020e+01|2.7249124779946228e+03,
86,-9.2848107609620754e+01|1.2137181760407877e+01|2.6419871667112757e+03,-4.1735582598877912e+01|-7.4148397602527600e+00|2.6616197414127341e+03,5.7814157153384471e+00|-3.6160476314253579e+01|2.6846333506365863e+03,6.4144426216013400e+01|-7.1912326304942951e+01|2.7251013245966074e+03,
87,-9.2878914554301730e+01|1.1485715557145406e+01|2.6414099697422175e+03,-4.1775948294365051e+01|-7.8771844230894557e+00|2.6612412233170007e+03,5.8018733804100213e+00|-3.6440944233578705e+01|2.6844462475176997e+03,6.4120931032735342e+01|-7.2089532897200769e+01|2.7249949853611874e+03,
88,-9.3162392794011438e+01|1.0382933332211834e+01|2.6405524865853004e+03,-4.2048935896621295e+01|-8.6958265174794516e+00|2.6607384960865088e+03,5.6478881885220424e+00|-3.6943025483297035e+01|2.6841394170412141e+03,6.4023281516972688e+01|-7.2234720097301519e+01|2.7249644749615741e+03,
89,-9.3990667862425070e+01|8.0196275698583506e+00|2.6390465364513889e+03,-4.2759713501604466e+01|-1.0436862358221875e+01|2.6595186273316513e+03,5.1954501154409893e+00|-3.8055918097845534e+01|2.6832377489891992e+03,6.3814991178529745e+01|-7.2413323926143804e+01|2.7246174688040674e+03,
